@relation 'dataset-weka.filters.unsupervised.instance.imagefilter.SimpleColorHistogramFilter-DC:\\Users\\ngocl\\eclipse-workspace\\datn-be-weka.filters.unsupervised.attribute.Remove-R1'

@attribute 'RGB Color Histogram0' numeric
@attribute 'RGB Color Histogram1' numeric
@attribute 'RGB Color Histogram2' numeric
@attribute 'RGB Color Histogram3' numeric
@attribute 'RGB Color Histogram4' numeric
@attribute 'RGB Color Histogram5' numeric
@attribute 'RGB Color Histogram6' numeric
@attribute 'RGB Color Histogram7' numeric
@attribute 'RGB Color Histogram8' numeric
@attribute 'RGB Color Histogram9' numeric
@attribute 'RGB Color Histogram10' numeric
@attribute 'RGB Color Histogram11' numeric
@attribute 'RGB Color Histogram12' numeric
@attribute 'RGB Color Histogram13' numeric
@attribute 'RGB Color Histogram14' numeric
@attribute 'RGB Color Histogram15' numeric
@attribute 'RGB Color Histogram16' numeric
@attribute 'RGB Color Histogram17' numeric
@attribute 'RGB Color Histogram18' numeric
@attribute 'RGB Color Histogram19' numeric
@attribute 'RGB Color Histogram20' numeric
@attribute 'RGB Color Histogram21' numeric
@attribute 'RGB Color Histogram22' numeric
@attribute 'RGB Color Histogram23' numeric
@attribute 'RGB Color Histogram24' numeric
@attribute 'RGB Color Histogram25' numeric
@attribute 'RGB Color Histogram26' numeric
@attribute 'RGB Color Histogram27' numeric
@attribute 'RGB Color Histogram28' numeric
@attribute 'RGB Color Histogram29' numeric
@attribute 'RGB Color Histogram30' numeric
@attribute 'RGB Color Histogram31' numeric
@attribute 'RGB Color Histogram32' numeric
@attribute 'RGB Color Histogram33' numeric
@attribute 'RGB Color Histogram34' numeric
@attribute 'RGB Color Histogram35' numeric
@attribute 'RGB Color Histogram36' numeric
@attribute 'RGB Color Histogram37' numeric
@attribute 'RGB Color Histogram38' numeric
@attribute 'RGB Color Histogram39' numeric
@attribute 'RGB Color Histogram40' numeric
@attribute 'RGB Color Histogram41' numeric
@attribute 'RGB Color Histogram42' numeric
@attribute 'RGB Color Histogram43' numeric
@attribute 'RGB Color Histogram44' numeric
@attribute 'RGB Color Histogram45' numeric
@attribute 'RGB Color Histogram46' numeric
@attribute 'RGB Color Histogram47' numeric
@attribute 'RGB Color Histogram48' numeric
@attribute 'RGB Color Histogram49' numeric
@attribute 'RGB Color Histogram50' numeric
@attribute 'RGB Color Histogram51' numeric
@attribute 'RGB Color Histogram52' numeric
@attribute 'RGB Color Histogram53' numeric
@attribute 'RGB Color Histogram54' numeric
@attribute 'RGB Color Histogram55' numeric
@attribute 'RGB Color Histogram56' numeric
@attribute 'RGB Color Histogram57' numeric
@attribute 'RGB Color Histogram58' numeric
@attribute 'RGB Color Histogram59' numeric
@attribute 'RGB Color Histogram60' numeric
@attribute 'RGB Color Histogram61' numeric
@attribute 'RGB Color Histogram62' numeric
@attribute 'RGB Color Histogram63' numeric
@attribute class {Sofa,BanGhe,Giuong,Ke}

@data
18,29,0,0,0,35,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,53,0,0,0,63,0,0,0,0,0,0,0,0,0,0,9,0,0,0,10,205,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,8,0,0,0,13,83,Giuong
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,25,0,0,0,161,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,255,0,0,0,105,50,Giuong
18,29,0,0,0,35,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,53,0,0,0,63,0,0,0,0,0,0,0,0,0,0,9,0,0,0,10,205,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,8,0,0,0,13,83,Giuong
74,34,0,0,0,30,17,0,0,0,0,0,0,0,0,0,1,1,0,0,3,235,55,0,0,1,62,5,0,0,0,0,0,0,0,0,0,8,0,0,0,11,255,14,0,0,2,5,0,0,0,0,0,0,0,0,0,0,8,0,0,0,11,111,Giuong
48,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,10,255,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,17,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,8,Giuong
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,0,0,0,12,255,22,0,0,9,15,0,0,0,0,0,0,0,0,0,0,14,9,0,0,8,44,Giuong
101,5,0,0,3,4,0,0,0,0,0,0,0,0,0,0,6,4,0,0,5,78,6,0,0,4,5,0,0,0,0,0,0,0,0,0,0,6,5,0,0,6,95,6,0,0,5,7,0,0,0,0,0,0,0,0,0,0,7,6,0,0,9,255,Giuong
22,29,0,0,1,35,22,0,0,0,0,0,0,0,0,0,0,5,0,0,1,255,59,0,0,7,70,0,0,0,0,0,0,0,0,0,0,13,6,0,0,14,207,10,0,0,5,4,0,0,0,0,0,0,0,0,0,0,12,3,0,0,13,80,Giuong
234,31,0,0,5,19,1,0,0,0,0,0,0,0,0,0,6,6,0,0,5,113,20,0,0,6,19,0,0,0,0,0,0,0,0,0,0,6,6,0,0,6,116,16,0,0,6,21,0,0,0,0,0,0,0,0,0,0,6,5,0,0,8,255,Giuong
41,19,0,0,0,16,0,0,0,0,0,0,0,0,0,0,9,0,0,0,13,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,255,0,0,0,183,70,6,0,0,0,0,0,0,0,0,0,0,0,0,0,59,171,0,0,0,45,50,Giuong
44,23,0,0,0,13,0,0,0,0,0,0,0,0,0,0,11,0,0,0,18,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,255,0,0,0,188,75,6,0,0,0,1,0,0,0,0,0,0,0,0,0,66,180,0,0,0,49,55,Giuong
44,23,0,0,0,13,0,0,0,0,0,0,0,0,0,0,11,0,0,0,18,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,255,0,0,0,188,75,6,0,0,0,1,0,0,0,0,0,0,0,0,0,66,180,0,0,0,49,55,Giuong
63,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,18,0,0,0,31,163,13,0,0,0,3,0,0,0,0,0,0,0,0,0,0,129,4,0,0,32,255,29,0,0,0,9,0,0,0,0,0,0,0,0,0,0,15,9,0,0,2,99,Giuong
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,25,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,81,0,0,0,252,229,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19,255,0,0,0,236,158,Giuong
255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,198,Giuong
76,26,0,0,0,7,0,0,0,0,0,0,0,0,0,0,55,1,0,0,62,107,4,0,0,0,0,0,0,0,0,0,0,0,0,0,70,251,0,0,1,255,161,2,0,0,0,0,0,0,0,0,0,0,0,0,0,107,209,1,0,0,116,109,Giuong
41,22,0,0,0,11,0,0,0,0,0,0,0,0,0,0,19,5,0,0,32,84,1,0,0,0,0,0,0,0,0,0,0,0,0,0,56,255,1,0,1,205,124,4,0,0,1,1,0,0,0,0,0,0,0,0,0,88,165,3,0,0,76,65,Giuong
214,4,0,0,2,2,0,0,0,0,0,0,0,0,0,0,64,4,0,0,42,87,2,0,0,2,2,0,0,0,0,0,0,0,0,0,4,53,4,0,0,50,92,2,0,0,2,1,0,0,0,0,0,0,0,0,0,5,57,4,0,0,92,255,Giuong
80,31,0,0,0,6,0,0,0,0,0,0,0,0,0,0,48,0,0,0,35,85,3,0,0,0,0,0,0,0,0,0,0,0,0,0,43,202,0,0,1,213,102,6,0,0,0,1,0,0,0,0,0,0,0,0,0,119,255,1,0,0,84,83,Giuong
203,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,25,0,0,0,23,57,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,31,0,0,0,39,83,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,42,0,0,0,69,255,Giuong
203,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,25,0,0,0,23,57,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,31,0,0,0,39,83,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,42,0,0,0,69,255,Giuong
230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,255,Giuong
92,27,0,0,1,11,0,0,0,0,0,0,0,0,0,0,62,6,0,0,51,112,4,0,0,0,0,0,0,0,0,0,0,0,0,0,51,238,1,0,1,255,167,5,0,0,1,2,0,0,0,0,0,0,0,0,0,129,253,5,0,1,128,104,Giuong
216,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,23,2,0,0,15,50,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,18,2,0,0,19,55,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,21,2,0,0,38,255,Giuong
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,46,0,0,0,215,185,0,0,0,6,0,0,0,0,0,0,0,0,0,0,27,255,1,0,0,163,71,Giuong
26,19,0,0,0,11,0,0,0,0,0,0,0,0,0,0,37,0,0,0,23,81,3,0,0,0,0,0,0,0,0,0,0,0,0,0,32,150,0,0,0,129,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,166,0,0,9,219,200,Giuong
61,24,0,0,0,11,0,0,0,0,0,0,0,0,0,0,46,0,0,0,21,69,7,0,0,0,0,0,0,0,0,0,0,0,0,0,36,112,0,0,1,92,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192,186,0,0,11,255,212,Giuong
61,24,0,0,0,11,0,0,0,0,0,0,0,0,0,0,46,0,0,0,21,69,7,0,0,0,0,0,0,0,0,0,0,0,0,0,36,112,0,0,1,92,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192,186,0,0,11,255,212,Giuong
141,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,18,0,0,0,11,27,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,17,0,0,0,21,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,29,0,0,1,89,255,Giuong
255,1,0,0,5,1,0,0,0,0,0,0,0,0,0,0,52,3,0,0,51,112,2,0,0,2,1,0,0,0,0,0,0,0,0,0,8,60,2,0,0,62,112,5,0,0,3,5,0,0,0,0,0,0,0,0,0,12,13,3,0,3,17,144,Giuong
255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,198,Giuong
34,22,0,0,0,14,0,0,0,0,0,0,0,0,0,0,27,6,0,0,25,88,4,0,0,0,0,0,0,0,0,0,0,0,0,0,48,162,1,0,1,129,53,1,0,0,0,0,0,0,0,0,0,6,0,0,1,255,180,2,0,11,230,226,Giuong
138,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,51,3,0,0,31,57,2,0,0,1,1,0,0,0,0,0,0,0,0,0,6,42,2,0,0,41,71,2,0,0,2,2,0,0,0,0,0,0,0,0,0,8,50,3,0,0,112,255,Giuong
12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,175,14,0,0,0,12,0,0,0,0,0,0,0,0,0,0,17,0,0,0,80,255,10,0,0,1,9,0,0,0,0,0,0,0,0,0,0,22,0,0,0,3,61,Giuong
13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,175,15,0,0,0,13,0,0,0,0,0,0,0,0,0,0,18,0,0,0,78,255,11,0,0,1,9,0,0,0,0,0,0,0,0,0,0,25,0,0,0,3,62,Giuong
106,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,26,1,0,0,28,65,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,28,2,0,0,37,80,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,33,2,0,0,68,255,Giuong
41,19,0,0,0,16,0,0,0,0,0,0,0,0,0,0,9,0,0,0,13,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,255,0,0,0,183,70,6,0,0,0,0,0,0,0,0,0,0,0,0,0,59,171,0,0,0,45,50,Giuong
44,23,0,0,0,13,0,0,0,0,0,0,0,0,0,0,11,0,0,0,18,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,255,0,0,0,188,75,6,0,0,0,1,0,0,0,0,0,0,0,0,0,66,180,0,0,0,49,55,Giuong
44,23,0,0,0,13,0,0,0,0,0,0,0,0,0,0,11,0,0,0,18,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,255,0,0,0,188,75,6,0,0,0,1,0,0,0,0,0,0,0,0,0,66,180,0,0,0,49,55,Giuong
255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,232,Giuong
76,26,0,0,0,7,0,0,0,0,0,0,0,0,0,0,55,1,0,0,62,107,4,0,0,0,0,0,0,0,0,0,0,0,0,0,70,251,0,0,1,255,161,2,0,0,0,0,0,0,0,0,0,0,0,0,0,107,209,1,0,0,116,109,Giuong
41,22,0,0,0,11,0,0,0,0,0,0,0,0,0,0,19,5,0,0,32,83,1,0,0,0,0,0,0,0,0,0,0,0,0,0,56,255,1,0,1,205,124,4,0,0,1,1,0,0,0,0,0,0,0,0,0,87,165,3,0,0,77,65,Giuong
214,4,0,0,2,2,0,0,0,0,0,0,0,0,0,0,65,4,0,0,42,87,2,0,0,2,1,0,0,0,0,0,0,0,0,0,4,53,4,0,0,50,92,2,0,0,2,1,0,0,0,0,0,0,0,0,0,5,58,4,0,0,93,255,Giuong
80,31,0,0,0,6,0,0,0,0,0,0,0,0,0,0,48,0,0,0,35,85,3,0,0,0,0,0,0,0,0,0,0,0,0,0,43,202,0,0,1,213,102,6,0,0,0,1,0,0,0,0,0,0,0,0,0,119,255,1,0,0,84,83,Giuong
203,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,25,0,0,0,23,57,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,31,0,0,0,39,83,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,42,0,0,0,69,255,Giuong
203,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,25,0,0,0,23,57,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,31,0,0,0,39,83,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,42,0,0,0,69,255,Giuong
15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,19,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,49,0,0,0,181,143,0,0,0,1,0,0,0,0,0,0,0,0,0,0,22,255,0,0,0,176,145,Giuong
230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,255,Giuong
92,27,0,0,1,11,0,0,0,0,0,0,0,0,0,0,61,6,0,0,51,112,4,0,0,0,0,0,0,0,0,0,0,0,0,0,51,237,1,0,1,255,166,5,0,0,1,2,0,0,0,0,0,0,0,0,0,128,253,5,0,1,127,103,Giuong
217,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,23,2,0,0,15,51,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,18,2,0,0,19,55,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,21,2,0,0,38,255,Giuong
26,19,0,0,0,11,0,0,0,0,0,0,0,0,0,0,37,0,0,0,23,81,3,0,0,0,0,0,0,0,0,0,0,0,0,0,32,150,0,0,0,129,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,166,0,0,9,219,200,Giuong
61,24,0,0,0,11,0,0,0,0,0,0,0,0,0,0,46,0,0,0,21,69,7,0,0,0,0,0,0,0,0,0,0,0,0,0,36,112,0,0,1,92,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192,186,0,0,11,255,212,Giuong
61,24,0,0,0,11,0,0,0,0,0,0,0,0,0,0,46,0,0,0,21,69,7,0,0,0,0,0,0,0,0,0,0,0,0,0,36,112,0,0,1,92,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192,186,0,0,11,255,212,Giuong
141,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,18,0,0,0,11,27,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,17,0,0,0,21,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,29,0,0,1,89,255,Giuong
55,2,0,0,4,3,0,0,0,0,0,0,0,0,0,0,10,4,0,0,13,255,4,0,0,5,3,0,0,0,0,0,0,0,0,0,0,22,7,0,0,24,186,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,10,Giuong
34,21,0,0,0,14,0,0,0,0,0,0,0,0,0,0,27,6,0,0,25,87,4,0,0,0,0,0,0,0,0,0,0,0,0,0,48,161,1,0,1,128,53,1,0,0,0,0,0,0,0,0,0,6,0,0,1,255,179,2,0,11,230,226,Giuong
138,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,51,3,0,0,31,57,2,0,0,1,1,0,0,0,0,0,0,0,0,0,5,42,2,0,0,42,70,2,0,0,2,2,0,0,0,0,0,0,0,0,0,8,50,3,0,0,112,255,Giuong
135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,16,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,27,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,42,255,Giuong
41,19,0,0,0,16,0,0,0,0,0,0,0,0,0,0,9,0,0,0,13,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,255,0,0,0,183,70,6,0,0,0,0,0,0,0,0,0,0,0,0,0,59,171,0,0,0,45,50,Giuong
44,23,0,0,0,13,0,0,0,0,0,0,0,0,0,0,11,0,0,0,18,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,255,0,0,0,188,75,6,0,0,0,1,0,0,0,0,0,0,0,0,0,66,180,0,0,0,49,55,Giuong
13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,175,15,0,0,0,13,0,0,0,0,0,0,0,0,0,0,18,0,0,0,78,255,11,0,0,1,9,0,0,0,0,0,0,0,0,0,0,25,0,0,0,3,62,Giuong
36,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,4,1,0,0,5,187,15,0,0,0,13,0,0,0,0,0,0,0,0,0,0,40,1,0,0,55,255,10,0,0,1,9,0,0,0,0,0,0,0,0,0,0,42,0,0,0,17,105,Giuong
44,23,0,0,0,13,0,0,0,0,0,0,0,0,0,0,11,0,0,0,18,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,255,0,0,0,188,75,6,0,0,0,1,0,0,0,0,0,0,0,0,0,66,180,0,0,0,49,55,Giuong
255,3,0,0,3,2,0,0,0,0,0,0,0,0,0,0,5,3,0,0,4,67,2,0,0,3,2,0,0,0,0,0,0,0,0,0,0,4,3,0,0,4,65,2,0,0,3,2,0,0,0,0,0,0,0,0,0,0,4,3,0,0,5,212,Giuong
76,26,0,0,0,7,0,0,0,0,0,0,0,0,0,0,55,1,0,0,62,107,4,0,0,0,0,0,0,0,0,0,0,0,0,0,70,251,0,0,1,255,161,2,0,0,0,0,0,0,0,0,0,0,0,0,0,107,209,1,0,0,116,109,Giuong
41,22,0,0,0,11,0,0,0,0,0,0,0,0,0,0,19,5,0,0,32,84,1,0,0,0,0,0,0,0,0,0,0,0,0,0,56,255,1,0,1,205,124,4,0,0,1,1,0,0,0,0,0,0,0,0,0,88,165,3,0,0,76,65,Giuong
213,4,0,0,2,2,0,0,0,0,0,0,0,0,0,0,65,4,0,0,42,87,2,0,0,2,1,0,0,0,0,0,0,0,0,0,4,53,4,0,0,50,92,2,0,0,2,1,0,0,0,0,0,0,0,0,0,5,57,4,0,0,92,255,Giuong
80,31,0,0,0,6,0,0,0,0,0,0,0,0,0,0,48,0,0,0,35,85,3,0,0,0,0,0,0,0,0,0,0,0,0,0,43,202,0,0,1,213,102,6,0,0,0,1,0,0,0,0,0,0,0,0,0,119,255,1,0,0,84,83,Giuong
24,12,0,0,1,19,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,100,29,0,0,0,36,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,253,109,0,0,12,89,0,0,0,0,0,0,0,0,0,0,4,17,0,0,4,255,Giuong
203,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,25,0,0,0,23,57,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,31,0,0,0,39,83,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,42,0,0,0,69,255,Giuong
203,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,25,0,0,0,23,57,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,31,0,0,0,39,83,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,42,0,0,0,69,255,Giuong
230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,255,Giuong
92,27,0,0,1,11,0,0,0,0,0,0,0,0,0,0,62,6,0,0,51,112,4,0,0,0,0,0,0,0,0,0,0,0,0,0,52,236,1,0,1,255,166,5,0,0,1,2,0,0,0,0,0,0,0,0,0,127,252,5,0,1,127,103,Giuong
216,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,23,2,0,0,15,51,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,18,2,0,0,19,55,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,21,2,0,0,38,255,Giuong
26,19,0,0,0,11,0,0,0,0,0,0,0,0,0,0,37,0,0,0,23,81,3,0,0,0,0,0,0,0,0,0,0,0,0,0,32,150,0,0,0,129,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,166,0,0,9,219,200,Giuong
61,24,0,0,0,11,0,0,0,0,0,0,0,0,0,0,46,0,0,0,21,69,7,0,0,0,0,0,0,0,0,0,0,0,0,0,36,112,0,0,1,92,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192,186,0,0,11,255,212,Giuong
61,24,0,0,0,11,0,0,0,0,0,0,0,0,0,0,46,0,0,0,21,69,7,0,0,0,0,0,0,0,0,0,0,0,0,0,36,112,0,0,1,92,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192,186,0,0,11,255,212,Giuong
141,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,18,0,0,0,11,27,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,17,0,0,0,21,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,29,0,0,1,89,255,Giuong
24,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,255,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,1,0,0,20,246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,10,25,Giuong
135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,16,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,27,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,42,255,Giuong
34,21,0,0,0,14,0,0,0,0,0,0,0,0,0,0,27,6,0,0,25,87,4,0,0,0,0,0,0,0,0,0,0,0,0,0,48,161,1,0,1,128,53,1,0,0,0,0,0,0,0,0,0,6,0,0,1,255,180,2,0,11,230,226,Giuong
138,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,51,3,0,0,31,57,2,0,0,1,1,0,0,0,0,0,0,0,0,0,5,42,2,0,0,42,71,2,0,0,2,2,0,0,0,0,0,0,0,0,0,8,50,3,0,0,112,255,Giuong
41,19,0,0,0,16,0,0,0,0,0,0,0,0,0,0,9,0,0,0,13,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,255,0,0,0,183,70,6,0,0,0,0,0,0,0,0,0,0,0,0,0,59,171,0,0,0,45,50,Giuong
44,23,0,0,0,13,0,0,0,0,0,0,0,0,0,0,11,0,0,0,18,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,255,0,0,0,188,75,6,0,0,0,1,0,0,0,0,0,0,0,0,0,66,180,0,0,0,49,55,Giuong
44,23,0,0,0,13,0,0,0,0,0,0,0,0,0,0,11,0,0,0,18,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,255,0,0,0,188,75,6,0,0,0,1,0,0,0,0,0,0,0,0,0,66,180,0,0,0,49,55,Giuong
76,26,0,0,0,7,0,0,0,0,0,0,0,0,0,0,55,1,0,0,62,107,4,0,0,0,0,0,0,0,0,0,0,0,0,0,70,251,0,0,1,255,161,2,0,0,0,0,0,0,0,0,0,0,0,0,0,107,209,1,0,0,116,109,Giuong
14,2,0,0,1,2,0,0,0,0,0,0,0,0,0,0,4,3,0,0,4,178,16,0,0,3,14,0,0,0,0,0,0,0,0,0,0,35,5,0,0,67,255,12,0,0,5,10,0,0,0,0,0,0,0,0,0,0,35,3,0,0,10,73,Giuong
47,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5,0,0,0,9,255,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,1,0,0,19,236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,18,50,Giuong
181,7,0,0,4,5,0,0,0,0,0,0,0,0,0,0,14,6,0,0,10,100,6,0,0,4,6,0,0,0,0,0,0,0,0,0,0,14,6,0,0,13,108,6,0,0,5,7,0,0,0,0,0,0,0,0,0,0,15,6,0,0,18,255,Giuong
41,22,0,0,0,11,0,0,0,0,0,0,0,0,0,0,19,6,0,0,32,83,1,0,0,0,0,0,0,0,0,0,0,0,0,0,56,255,1,0,1,204,123,4,0,0,1,1,0,0,0,0,0,0,0,0,0,87,165,3,0,0,76,65,Giuong
190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,255,Giuong
214,4,0,0,2,2,0,0,0,0,0,0,0,0,0,0,65,4,0,0,42,86,2,0,0,2,1,0,0,0,0,0,0,0,0,0,4,53,4,0,0,50,92,2,0,0,2,1,0,0,0,0,0,0,0,0,0,5,57,4,0,0,93,255,Giuong
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,49,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,220,0,0,0,255,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,243,0,0,0,17,65,Giuong
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,52,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,196,0,0,0,255,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,232,0,0,0,23,64,Giuong
